id;source;type;rule;severity;file;startLine;startColumn;endLine;endColumn
9c293240-25ed-4abd-9014-06752aa40b6e;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Catalog/Controller/Product/CompareTest.php;351;32;351;35
841af283-05ac-44d8-a03e-8e93a036a456;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Catalog/Controller/Product/CompareTest.php;351;46;351;49
0f5f51b9-fe1b-48f4-982f-8a14e64f3d2b;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Catalog/Controller/Product/CompareTest.php;379;32;379;35
82e761d5-2f32-4610-8cc2-c3c6edf5f18a;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Catalog/Controller/Product/CompareTest.php;379;46;379;49
5c1413ae-698c-4e16-a136-2e13e0b7b09f;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Catalog/Controller/Product/CompareTest.php;403;32;403;35
c46167ba-d615-4ead-9bf1-34bfcc3640c4;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Catalog/Controller/Product/CompareTest.php;403;46;403;49
5fe80e96-3045-4622-8d5d-2a850cd3e4a4;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Catalog/Controller/Product/CompareTest.php;466;32;466;35
e5a3b842-1880-4374-a51e-130631b5dd3c;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Catalog/Controller/Product/CompareTest.php;466;46;466;49
052ce881-7255-4126-945f-133c600fc3c6;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Catalog/Model/Product/Compare/ListCompareTest.php;33;39;33;42
e3c751d9-dbe8-4ee5-a380-453aecfaccb0;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Catalog/Model/Product/Compare/ListCompareTest.php;33;53;33;56
4f88243d-d17c-49c8-9739-f97fd2be1afd;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/Customer/Controller/Account/LoginPostTest.php;106;17;106;27
ae97505e-472c-4410-8b54-03225ad1de1e;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/Customer/Model/AccountManagement/CreateAccountTest.php;176;17;176;27
c100e0b4-ebf2-4b90-b96c-6868fec96fa3;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/Customer/Model/AccountManagement/CreateAccountTest.php;182;17;182;27
f4e523bd-d7f4-4eeb-9817-0562de746eac;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/Customer/Model/AccountManagement/CreateAccountTest.php;188;17;188;27
5bb27a16-2c13-4dff-aef1-632da2442dfc;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/Customer/Model/AccountManagement/CreateAccountTest.php;194;17;194;27
eacd8e06-6776-42b2-8b28-a00bbfa44e4f;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/Customer/Model/AccountManagement/CreateAccountTest.php;218;17;218;27
de9a03c8-1980-4193-90d4-8935e0ce27fc;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/Customer/Model/AccountManagement/CreateAccountTest.php;228;17;228;27
5a211626-69c5-4ee2-a7aa-609ebfc16a3b;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/Customer/Model/AccountManagement/CreateAccountTest.php;239;17;239;27
3749621f-023d-44ff-babf-39665f9bd031;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/Customer/Model/AccountManagement/CreateAccountTest.php;524;9;524;65
0780ef6f-c776-46b3-b0e4-13c9463708de;Snyk;VULNERABILITY;php/HardcodedCredential/test;MINOR;dev/tests/integration/testsuite/Magento/Email/Model/Template/NewAccountEmailTemplateTest.php;98;9;102;23
a6de3a98-90d3-4013-8df0-762a7182dc92;Snyk;Open;SNYK-PHP-COMPOSERCOMPOSER-6239526;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromClone/composer.json;21;10;21;45
2a87b6dc-d01c-4d9f-aade-2489d0052b2d;Snyk;Open;SNYK-PHP-COMPOSERCOMPOSER-7242923;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromClone/composer.json;21;10;21;45
e63256be-613b-4acc-bcc7-0e03e182a24f;Snyk;Open;SNYK-PHP-COMPOSERCOMPOSER-7242924;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromClone/composer.json;21;10;21;45
8a457352-93be-428c-9c44-d87890da2081;Snyk;Open;SNYK-PHP-COMPOSERCOMPOSER-5926702;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromClone/composer.json;21;10;21;45
986fa5b8-558e-4e86-8d4f-a5199764f325;Snyk;Open;SNYK-PHP-MONOLOGMONOLOG-70115;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromClone/composer.json;24;10;24;37
c39213c9-c11a-4c18-94c5-b13d6095d548;Snyk;Open;SNYK-PHP-PHPSECLIBPHPSECLIB-6356270;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromClone/composer.json;26;10;26;39
8dd502ab-2d98-464d-a330-ed60e96411c2;Snyk;Open;SNYK-PHP-PHPSECLIBPHPSECLIB-6356271;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromClone/composer.json;26;10;26;39
da946b39-cc08-480c-a9e0-8a6193d8a3f0;Snyk;Open;SNYK-PHP-PHPSECLIBPHPSECLIB-7411375;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromClone/composer.json;26;10;26;39
037af1cd-3a83-4f96-9973-3fbad5822aab;Snyk;Open;SNYK-PHP-PHPSECLIBPHPSECLIB-1243683;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromClone/composer.json;26;10;26;39
bb5c1b82-a510-4a75-93a8-88740f736ea4;Snyk;Open;SNYK-PHP-SYMFONYDEBUG-2403104;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromClone/composer.json;27;10;27;35
8d5470e9-6201-4165-a199-743e52509f05;Snyk;Open;SNYK-PHP-LAMINASLAMINASFORM-2388578;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromClone/composer.json;34;10;34;41
5f6f8a7d-c449-456c-84c1-8fceca4c874d;Snyk;Open;SNYK-PHP-COMPOSERCOMPOSER-1277193;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
4680e5fe-9cc1-40d8-b6df-79844ecd4ae4;Snyk;Open;SNYK-PHP-COMPOSERCOMPOSER-1728397;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
52947e8a-bc3b-4311-ac03-c598fc43367a;Snyk;Open;SNYK-PHP-COMPOSERCOMPOSER-2711857;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
2d3afacc-7d8e-438a-ab65-24d2e108fc27;Snyk;Open;SNYK-PHP-GUZZLEHTTPGUZZLE-2848012;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
a15a575c-f9f3-4244-8a76-675fd8b6d83d;Snyk;Open;SNYK-PHP-GUZZLEHTTPGUZZLE-2866293;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
513429eb-4a79-4629-9fd1-8ed461fd241f;Snyk;Open;SNYK-PHP-GUZZLEHTTPPSR7-5426094;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
1ed1177e-7e00-420d-8396-dd80a9459909;Snyk;Open;SNYK-PHP-PHPSECLIBPHPSECLIB-6356270;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
d998f621-b510-44ad-87a3-44fc80d26f30;Snyk;Open;SNYK-PHP-PHPSECLIBPHPSECLIB-6356271;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
248f7476-4579-4939-994f-7df590de429e;Snyk;Open;SNYK-PHP-PHPSECLIBPHPSECLIB-7411375;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
35699638-670a-4fcc-9633-59368664d165;Snyk;Open;SNYK-PHP-COMPOSERCOMPOSER-5926702;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
76316123-d025-4b2d-b5bc-4a3b683973b9;Snyk;Open;SNYK-PHP-GUZZLEHTTPGUZZLE-2866294;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
e5c6ae3c-4db7-4916-b4a1-ea7d0f6a1f14;Snyk;Open;SNYK-PHP-GUZZLEHTTPGUZZLE-2933558;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
03d51072-4078-4d7b-9d3a-9f10ebfeb1cf;Snyk;Open;SNYK-PHP-GUZZLEHTTPGUZZLE-2933574;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
3594678a-fe11-498e-8d88-798dffcb3552;Snyk;Open;SNYK-PHP-GUZZLEHTTPPSR7-2431148;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
266ed845-7860-4241-b9f1-697fa263e205;Snyk;Open;SNYK-PHP-GUZZLEHTTPPSR7-5458978;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
490453f1-94bd-4faf-8120-f8d569393323;Snyk;Open;SNYK-PHP-LAMINASLAMINASDIACTOROS-2961637;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
87adfb42-5c29-4e09-8811-5ca938b3eaad;Snyk;Open;SNYK-PHP-LAMINASLAMINASDIACTOROS-5458977;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
80965cd2-c90a-468e-bb7c-c1998c4a38da;Snyk;Open;SNYK-PHP-LAMINASLAMINASFORM-2388578;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
96b61eb5-cb89-4869-b36d-39455944d5a9;Snyk;Open;SNYK-PHP-PHPSECLIBPHPSECLIB-1243683;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
a39265e0-3a17-48a5-a4be-9e8232f5d7dd;Snyk;Open;SNYK-PHP-SYMFONYPROCESS-8344728;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testFromCreateProject/composer.json;10;10;10;48
0506016c-bc4e-47fe-91ef-e6f51fae84e7;Snyk;Open;SNYK-PHP-COMPOSERCOMPOSER-1277193;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
05105bce-78fd-40e1-9c7f-c98c08c61ba0;Snyk;Open;SNYK-PHP-COMPOSERCOMPOSER-1728397;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
de748308-ace1-49bf-847c-d3c6ab646206;Snyk;Open;SNYK-PHP-COMPOSERCOMPOSER-2711857;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
8e14130c-b824-4305-a96e-241b5dbcbe4f;Snyk;Open;SNYK-PHP-GUZZLEHTTPGUZZLE-2848012;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
f2c1cbc5-730a-473f-9284-ec63922961a5;Snyk;Open;SNYK-PHP-GUZZLEHTTPGUZZLE-2866293;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
03e1608c-9377-47a0-b112-afd606006634;Snyk;Open;SNYK-PHP-GUZZLEHTTPPSR7-5426094;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
d9758b98-7ee1-4f91-8db8-3c77b861d18c;Snyk;Open;SNYK-PHP-PHPSECLIBPHPSECLIB-6356270;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
afb55081-b150-43f0-aba2-dcaddbd2b883;Snyk;Open;SNYK-PHP-PHPSECLIBPHPSECLIB-6356271;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
14773f8f-78c9-4414-99fe-091bd1e6a11e;Snyk;Open;SNYK-PHP-PHPSECLIBPHPSECLIB-7411375;CRITICAL;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
b4ec4865-c198-4bf2-9727-5367b6103169;Snyk;Open;SNYK-PHP-COMPOSERCOMPOSER-5926702;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
9073d1e7-55b7-4b94-8634-6d32a23b7476;Snyk;Open;SNYK-PHP-GUZZLEHTTPGUZZLE-2866294;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
112c701b-8752-4134-9062-6c804a09bea7;Snyk;Open;SNYK-PHP-GUZZLEHTTPGUZZLE-2933558;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
e7e57bd1-5394-4edc-bb40-8814e0cea99d;Snyk;Open;SNYK-PHP-GUZZLEHTTPGUZZLE-2933574;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
44c36289-6c4b-435e-8a52-4dc68313f9b8;Snyk;Open;SNYK-PHP-GUZZLEHTTPPSR7-2431148;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
af9d4ce6-daa1-46c3-906b-c681926d6e60;Snyk;Open;SNYK-PHP-GUZZLEHTTPPSR7-5458978;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
4b8829d9-520b-450a-9801-d509fc9051d6;Snyk;Open;SNYK-PHP-LAMINASLAMINASDIACTOROS-2961637;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
c953ad19-8764-46ed-b67c-816ae602b96b;Snyk;Open;SNYK-PHP-LAMINASLAMINASDIACTOROS-5458977;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
1c4e0c30-f5ee-44c1-bafa-519c0b244d2b;Snyk;Open;SNYK-PHP-LAMINASLAMINASFORM-2388578;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
47494fd8-a4e9-4515-800a-9c5a1f3359c3;Snyk;Open;SNYK-PHP-PHPSECLIBPHPSECLIB-1243683;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
d99e9e14-b9ce-4cc2-9ac0-49c56aa70dd2;Snyk;Open;SNYK-PHP-SYMFONYPROCESS-8344728;MAJOR;dev/tests/integration/testsuite/Magento/Framework/Composer/_files/testSkeleton/composer.json;6;6;6;46
ce73f2d4-4013-46a2-8843-192bdd313183;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Framework/Encryption/ModelTest.php;38;20;38;23
b8ffde5c-5bde-4bb4-984f-39a94260cf3c;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Framework/Encryption/ModelTest.php;48;21;48;24
0fdf9f87-82b5-45d2-b68f-b1d750f93605;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Framework/MessageQueue/UseCase/AsyncMultipleTopicsWithEachQueueTest.php;43;39;43;42
69d94d6f-2304-42c6-9a64-abc6e6d65aef;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Framework/MessageQueue/UseCase/DeprecatedFormat/AsyncMultiTopicsSeparateQueuesTest.php;47;39;47;42
dc3d0de3-0e48-461d-941e-0be7308e7cfd;Snyk;VULNERABILITY;javascript/DuplicateCaseBody/test;MINOR;dev/tests/integration/testsuite/Magento/Framework/View/_files/static/theme/web/js/test.js;128;21;130;31
5de8d6e0-7190-4607-a568-b4e496701b50;Snyk;VULNERABILITY;javascript/UseArrowFunction/test;MINOR;dev/tests/integration/testsuite/Magento/Framework/View/_files/static/theme/web/js/test.js;156;75;156;81
b61f54c5-1d3e-4ee1-9a53-efb44b25344b;Snyk;VULNERABILITY;javascript/UseArrowFunction/test;MINOR;dev/tests/integration/testsuite/Magento/Framework/View/_files/static/theme/web/js/test.js;168;79;168;85
cc70eb69-01da-403c-a74e-e291b734580c;Snyk;VULNERABILITY;javascript/UseArrowFunction/test;MINOR;dev/tests/integration/testsuite/Magento/Framework/View/_files/static/theme/web/js/test.js;223;75;223;81
9ab44dd9-c8a0-4a09-be66-590e159176c5;Snyk;VULNERABILITY;javascript/UseArrowFunction/test;MINOR;dev/tests/integration/testsuite/Magento/Framework/View/_files/static/theme/web/js/test.js;235;79;235;85
07e1d2fa-e827-4611-881c-7ceae0bf918c;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Framework/View/Layout/MergeTest.php;450;19;450;22
7277041a-f9c7-4e16-b265-1e676a4ba46a;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/GraphQl/App/GraphQlCustomerMutationsTest.php;238;21;238;31
b69bfb7a-c403-4ab1-b7ab-9b460e6360c8;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/GraphQl/App/GraphQlCustomerMutationsTest.php;244;21;244;31
c6b8ea76-b0f7-49db-bf2e-19bbb6acba3d;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Integration/Controller/Adminhtml/IntegrationTest.php;142;28;142;31
e412b65f-e9d1-4fa7-8d63-fd512ff59c40;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Integration/Model/ResourceModel/IntegrationTest.php;31;26;31;29
343869f2-90a8-47e2-85b3-718f1080a284;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Integration/Model/ResourceModel/IntegrationTest.php;32;29;32;32
b64225ee-254b-417b-95bf-bb0f4c04a2d2;Snyk;VULNERABILITY;php/HardcodedCredential/test;MINOR;dev/tests/integration/testsuite/Magento/LoginAsCustomer/_files/admin.php;43;1;45;18
1b66e20e-4e70-4a77-9a43-e9b00a29c154;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/MessageQueue/Model/Cron/ConsumersRunnerTest.php;185;56;185;59
9baf78ec-2b29-44e0-9982-283a16a93180;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/MessageQueue/Model/Cron/ConsumersRunnerTest.php;202;64;202;67
d615b47c-e28c-43dd-9f8f-28439b207566;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/MessageQueue/Model/Cron/ConsumersRunnerTest.php;204;65;204;68
f3717cd2-d2fb-4822-8895-6de5e38d7ccf;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/MessageQueue/Model/Cron/ConsumersRunnerTest.php;226;61;226;64
c7fc6110-99a9-4af8-882c-9197af9fbf19;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/MessageQueue/Model/Plugin/ResourceModel/LockTest.php;53;17;53;20
5185c355-d278-4ebd-b1fa-30116377a7c1;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Newsletter/Model/QueueTest.php;66;21;66;24
8185aff3-7177-463b-b670-512e83157bb7;Snyk;VULNERABILITY;php/HardcodedCredential/test;MINOR;dev/tests/integration/testsuite/Magento/Security/_files/expired_users.php;16;1;18;18
9a49ca3c-d7b8-4dd8-bd13-5ebc36b32bed;Snyk;VULNERABILITY;php/HardcodedCredential/test;MINOR;dev/tests/integration/testsuite/Magento/Security/_files/expired_users.php;41;1;43;18
58edcaa2-296d-4dfc-b9a7-12305ce13820;Snyk;Open;SNYK-PHP-COMPOSERCOMPOSER-70014;CRITICAL;dev/tests/integration/testsuite/Magento/Setup/Model/_files/testSkeleton/composer.json;6;6;6;46
77b2a340-d511-4125-b189-9b33fc2dace5;Snyk;Open;SNYK-PHP-MONOLOGMONOLOG-70115;MAJOR;dev/tests/integration/testsuite/Magento/Setup/Model/_files/testSkeleton/composer.json;6;6;6;46
b974cc69-c8ee-4656-a05f-a8b94919928a;Snyk;VULNERABILITY;php/XxePostPHP8/test;MINOR;dev/tests/integration/testsuite/Magento/Test/Integrity/Modular/AclConfigFilesTest.php;40;22;40;103
bae103fb-55bc-4b3a-941b-293af901a422;Snyk;VULNERABILITY;php/XxePostPHP8/test;MINOR;dev/tests/integration/testsuite/Magento/Test/Integrity/Modular/EventConfigFilesTest.php;31;16;31;97
a20737ee-8ab9-4a26-9874-9df19fbd19cc;Snyk;VULNERABILITY;php/XxePostPHP8/test;MINOR;dev/tests/integration/testsuite/Magento/Test/Integrity/Modular/IndexerConfigFilesTest.php;42;22;42;103
f525dc6f-f763-41d0-bde0-9ff37996f1e3;Snyk;VULNERABILITY;php/XxePostPHP8/test;MINOR;dev/tests/integration/testsuite/Magento/Test/Integrity/Modular/Magento/Catalog/AttributeConfigFilesTest.php;32;16;32;97
da4cc192-e59d-44d5-b8be-6e2e9da4d3f5;Snyk;VULNERABILITY;php/XxePostPHP8/test;MINOR;dev/tests/integration/testsuite/Magento/Test/Integrity/Modular/Magento/Customer/AddressFormatsFilesTest.php;33;16;33;97
85bd0471-1907-4dd1-8eef-dec6733e418d;Snyk;VULNERABILITY;php/XxePostPHP8/test;MINOR;dev/tests/integration/testsuite/Magento/Test/Integrity/Modular/Magento/Email/EmailTemplateConfigFilesTest.php;23;16;23;97
127f4699-2f44-4e81-87d2-c52fe84c2b06;Snyk;VULNERABILITY;php/XxePostPHP8/test;MINOR;dev/tests/integration/testsuite/Magento/Test/Integrity/Modular/Magento/Sales/PdfConfigFilesTest.php;25;16;25;97
780d26df-037d-44ea-9f48-5872fce43327;Snyk;VULNERABILITY;php/XxePostPHP8/test;MINOR;dev/tests/integration/testsuite/Magento/Test/Integrity/Modular/MviewConfigFilesTest.php;42;22;42;103
c892fe29-6bfe-41dd-8ac1-cfadd8520c05;Snyk;VULNERABILITY;php/XxePostPHP8/test;MINOR;dev/tests/integration/testsuite/Magento/Test/Integrity/Modular/RouteConfigFilesTest.php;72;17;78;18
4bf2a617-c8aa-4918-b305-9287a02f3c71;Snyk;VULNERABILITY;php/XxePostPHP8/test;MINOR;dev/tests/integration/testsuite/Magento/Test/Integrity/Modular/RouteConfigFilesTest.php;81;17;81;37
6bb2d3aa-5725-4392-a593-d0eeda9d796f;Snyk;VULNERABILITY;php/XxePostPHP8/test;MINOR;dev/tests/integration/testsuite/Magento/Test/Integrity/Theme/XmlFilesTest.php;30;22;33;10
a45b690b-ec76-4764-ac91-aa266caa15d4;Snyk;VULNERABILITY;php/XxePostPHP8/test;MINOR;dev/tests/integration/testsuite/Magento/Test/Integrity/Theme/XmlFilesTest.php;89;22;89;109
d86efbf9-dd66-498e-ae89-0c60af2db819;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;dev/tests/integration/testsuite/Magento/Theme/Model/DesignTest.php;117;39;117;42
e2e22058-2af6-4080-9d15-560d01b40fec;Snyk;VULNERABILITY;php/ServerLeak/test;MINOR;dev/tests/integration/testsuite/Magento/Translation/Model/InlineParserTest.php;79;13;80;27
ac42ed5b-b7aa-4789-8094-a6f7838d9ca2;Snyk;VULNERABILITY;php/HardcodedCredential/test;MINOR;dev/tests/integration/testsuite/Magento/User/_files/dummy_user.php;14;1;20;15
00a96fbb-86ad-4508-b9e2-49b74829d2f2;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/User/_files/dummy_user.php;14;1;22;15
8220ac61-a872-47a7-8c50-c869f3198045;Snyk;VULNERABILITY;php/HardcodedCredential/test;MINOR;dev/tests/integration/testsuite/Magento/User/_files/dummy_user.php;29;1;35;15
6e198b21-555f-495c-9588-9e7731feb2b0;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/User/_files/dummy_user.php;29;1;37;15
90a639cf-7a73-4512-a4e4-7a9b2470700b;Snyk;VULNERABILITY;php/HardcodedCredential/test;MINOR;dev/tests/integration/testsuite/Magento/User/_files/locked_users.php;16;1;18;18
2cf68146-7074-47cd-b0b5-455caddc2fff;Snyk;VULNERABILITY;php/HardcodedCredential/test;MINOR;dev/tests/integration/testsuite/Magento/User/_files/locked_users.php;32;1;34;18
aa9016d5-8ece-4424-b137-2f3c73ee0691;Snyk;VULNERABILITY;php/HardcodedCredential/test;MINOR;dev/tests/integration/testsuite/Magento/User/_files/user_with_custom_role.php;33;1;35;18
94d62399-05fc-4f0a-a22d-6f466adde10b;Snyk;VULNERABILITY;php/HardcodedCredential/test;MINOR;dev/tests/integration/testsuite/Magento/User/_files/user_with_role.php;13;1;15;18
4e545728-95ed-4afd-b017-0ef1a9721b96;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/User/Controller/Adminhtml/UserResetPasswordEmailTest.php;153;9;153;32
39a2f64d-feec-4eb1-a7a2-d9d9892891b8;Snyk;VULNERABILITY;php/HardcodedCredential/test;MINOR;dev/tests/integration/testsuite/Magento/User/Model/UserTest.php;92;9;96;23
e6bfac91-abc0-4528-9993-b42dd9d31e1a;Snyk;VULNERABILITY;php/HardcodedCredential/test;MINOR;dev/tests/integration/testsuite/Magento/User/Model/UserTest.php;386;9;386;35
49a35d90-740b-47f2-b6c5-7e4f06fbe07d;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/User/Model/UserTest.php;386;9;394;23
4d73a10a-3169-4bb8-921d-bfafd585793f;Snyk;VULNERABILITY;php/HardcodedPassword/test;MINOR;dev/tests/integration/testsuite/Magento/User/Model/UserTest.php;427;9;427;35
