id;source;type;rule;severity;debt;tags;file;startLine;startColumn;endLine;endColumn
AZN5aXpeudjsMjspMj9P;SonarQube;CODE_SMELL;javascript:S3776;CRITICAL;13;brain-overload;app/code/Magento/Catalog/view/adminhtml/web/js/category-checkbox-tree.js;17;11;17;19
AZN5aXpnudjsMjspMj9R;SonarQube;CODE_SMELL;javascript:S3776;CRITICAL;42;brain-overload;app/code/Magento/Catalog/view/adminhtml/web/js/custom-options.js;63;8;63;24
AZN5aXpWudjsMjspMj9O;SonarQube;CODE_SMELL;javascript:S1874;MINOR;15;cwe,obsolete;app/code/Magento/Catalog/view/adminhtml/web/js/edit-tree.js;40;28;40;42
AZN5aXpiudjsMjspMj9Q;SonarQube;CODE_SMELL;javascript:S3776;CRITICAL;28;brain-overload;app/code/Magento/Catalog/view/adminhtml/web/js/options.js;20;11;20;19
AZN5aXpTudjsMjspMj9M;SonarQube;CODE_SMELL;javascript:S3776;CRITICAL;6;brain-overload;app/code/Magento/Catalog/view/adminhtml/web/js/product-gallery.js;195;8;195;16
AZN5aXpvudjsMjspMj9V;SonarQube;BUG;Web:TableWithoutCaptionCheck;MINOR;5;accessibility,wcag2-a;app/code/Magento/Catalog/view/adminhtml/web/template/components/dynamic-rows-import-custom-options-per-page.html;22;8;22;114
AZN5aXpvudjsMjspMj9W;SonarQube;BUG;Web:TableHeaderHasIdOrScopeCheck;MAJOR;0;accessibility,wcag2-a;app/code/Magento/Catalog/view/adminhtml/web/template/components/dynamic-rows-import-custom-options-per-page.html;26;16;27;52
AZN5aXprudjsMjspMj9S;SonarQube;BUG;Web:TableWithoutCaptionCheck;MINOR;5;accessibility,wcag2-a;app/code/Magento/Catalog/view/adminhtml/web/template/components/dynamic-rows-per-page.html;21;12;21;114
AZN5aXprudjsMjspMj9T;SonarQube;BUG;Web:TableHeaderHasIdOrScopeCheck;MAJOR;0;accessibility,wcag2-a;app/code/Magento/Catalog/view/adminhtml/web/template/components/dynamic-rows-per-page.html;24;20;24;47
AZN5aXprudjsMjspMj9U;SonarQube;BUG;Web:TableHeaderHasIdOrScopeCheck;MAJOR;0;accessibility,wcag2-a;app/code/Magento/Catalog/view/adminhtml/web/template/components/dynamic-rows-per-page.html;25;20;28;52
AZN5aXp7udjsMjspMj9X;SonarQube;BUG;Web:ImgWithoutAltCheck;MINOR;5;accessibility,wcag2-a;app/code/Magento/Catalog/view/adminhtml/web/template/image-preview.html;10;12;17;39
AZN5aXmMudjsMjspMj8r;SonarQube;CODE_SMELL;xml:S125;MAJOR;5;unused;app/code/Magento/Catalog/view/base/layout/catalog_product_prices.xml;34;16;34;72
AZN5aXmCudjsMjspMj8d;SonarQube;CODE_SMELL;javascript:S3776;CRITICAL;12;brain-overload;app/code/Magento/Catalog/view/base/web/js/price-box.js;77;8;77;19
AZN5aXlyudjsMjspMj8b;SonarQube;CODE_SMELL;javascript:S3358;MAJOR;5;confusing;app/code/Magento/Catalog/view/base/web/js/price-option-file.js;62;43;62;88
AZN5aXl-udjsMjspMj8c;SonarQube;CODE_SMELL;javascript:S3776;CRITICAL;7;brain-overload;app/code/Magento/Catalog/view/base/web/js/price-options.js;36;13;36;34
AZN5aXmGudjsMjspMj8e;SonarQube;CODE_SMELL;javascript:S1121;MAJOR;5;cwe,suspicious;app/code/Magento/Catalog/view/base/web/js/price-utils.js;45;51;45;52
AZN5aXmGudjsMjspMj8f;SonarQube;CODE_SMELL;javascript:S3358;MAJOR;5;confusing;app/code/Magento/Catalog/view/base/web/js/price-utils.js;49;35;49;56
AZN5aXmGudjsMjspMj8g;SonarQube;CODE_SMELL;javascript:S4165;MAJOR;5;redundant;app/code/Magento/Catalog/view/base/web/js/price-utils.js;51;16;51;18
AZN5aXmGudjsMjspMj8h;SonarQube;CODE_SMELL;javascript:S3782;MAJOR;5;;app/code/Magento/Catalog/view/base/web/js/price-utils.js;54;35;54;76
AZN5aXmGudjsMjspMj8i;SonarQube;CODE_SMELL;javascript:S3776;CRITICAL;10;brain-overload;app/code/Magento/Catalog/view/base/web/js/price-utils.js;68;13;68;24
AZN5aXmGudjsMjspMj8j;SonarQube;CODE_SMELL;javascript:S1121;MAJOR;5;cwe,suspicious;app/code/Magento/Catalog/view/base/web/js/price-utils.js;76;51;76;52
AZN5aXmGudjsMjspMj8k;SonarQube;CODE_SMELL;javascript:S1121;MAJOR;5;cwe,suspicious;app/code/Magento/Catalog/view/base/web/js/price-utils.js;77;55;77;56
AZN5aXmGudjsMjspMj8l;SonarQube;CODE_SMELL;javascript:S3358;MAJOR;5;confusing;app/code/Magento/Catalog/view/base/web/js/price-utils.js;84;35;84;56
AZN5aXmGudjsMjspMj8m;SonarQube;CODE_SMELL;javascript:S4165;MAJOR;5;redundant;app/code/Magento/Catalog/view/base/web/js/price-utils.js;86;16;86;18
AZN5aXmGudjsMjspMj8n;SonarQube;CODE_SMELL;javascript:S1121;MAJOR;5;cwe,suspicious;app/code/Magento/Catalog/view/base/web/js/price-utils.js;93;23;93;24
AZN5aXmGudjsMjspMj8o;SonarQube;CODE_SMELL;javascript:S3782;MAJOR;5;;app/code/Magento/Catalog/view/base/web/js/price-utils.js;93;43;93;84
AZN5aXmGudjsMjspMj8p;SonarQube;CODE_SMELL;javascript:S3782;MAJOR;5;;app/code/Magento/Catalog/view/base/web/js/price-utils.js;107;31;107;70
AZN5aXmGudjsMjspMj8q;SonarQube;CODE_SMELL;javascript:S1874;MINOR;15;cwe,obsolete;app/code/Magento/Catalog/view/base/web/js/price-utils.js;151;21;151;32
AZN5aXlrudjsMjspMj8a;SonarQube;BUG;Web:ImgWithoutAltCheck;MINOR;5;accessibility,wcag2-a;app/code/Magento/Catalog/view/base/web/template/product/list/columns/image_with_borders.html;14;16;17;90
AZN5aXlnudjsMjspMj8Z;SonarQube;BUG;Web:ImgWithoutAltCheck;MINOR;5;accessibility,wcag2-a;app/code/Magento/Catalog/view/base/web/template/product/list/columns/image.html;9;8;16;55
AZN5aXrmudjsMjspMj93;SonarQube;BUG;Web:ItemTagNotWithinContainerTagCheck;MINOR;10;;app/code/Magento/Catalog/view/frontend/templates/product/compare/link.phtml;8;0;8;101
AZN5aXriudjsMjspMj92;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/Catalog/view/frontend/templates/product/compare/list.phtml;31;102;31;118
AZN5aXsLudjsMjspMj9_;SonarQube;BUG;Web:ImgWithoutAltCheck;MINOR;5;accessibility,wcag2-a;app/code/Magento/Catalog/view/frontend/templates/product/image_with_borders.phtml;16;8;17;68
AZN5aXsUudjsMjspMj-B;SonarQube;BUG;Web:ImgWithoutAltCheck;MINOR;5;accessibility,wcag2-a;app/code/Magento/Catalog/view/frontend/templates/product/image.phtml;11;0;12;60
AZN5aXrvudjsMjspMj96;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/Catalog/view/frontend/templates/product/list/addto/compare.phtml;10;36;10;52
AZN5aXrzudjsMjspMj97;SonarQube;CODE_SMELL;php:S1192;CRITICAL;12;design;app/code/Magento/Catalog/view/frontend/templates/product/list/items.phtml;243;92;243;105
AZN5aXrrudjsMjspMj95;SonarQube;CODE_SMELL;php:S1192;CRITICAL;12;design;app/code/Magento/Catalog/view/frontend/templates/product/list/toolbar/amount.phtml;19;16;19;47
AZN5aXrrudjsMjspMj94;SonarQube;CODE_SMELL;php:S1192;CRITICAL;12;design;app/code/Magento/Catalog/view/frontend/templates/product/list/toolbar/amount.phtml;19;106;19;115
AZN5aXsPudjsMjspMj-A;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/Catalog/view/frontend/templates/product/listing.phtml;63;38;63;46
AZN5aXr9udjsMjspMj98;SonarQube;CODE_SMELL;php:S1192;CRITICAL;10;design;app/code/Magento/Catalog/view/frontend/templates/product/widget/new/column/new_default_list.phtml;37;107;37;120
AZN5aXsBudjsMjspMj99;SonarQube;CODE_SMELL;php:S1192;CRITICAL;10;design;app/code/Magento/Catalog/view/frontend/templates/product/widget/new/content/new_grid.phtml;72;101;72;114
AZN5aXsFudjsMjspMj9-;SonarQube;CODE_SMELL;php:S1192;CRITICAL;10;design;app/code/Magento/Catalog/view/frontend/templates/product/widget/new/content/new_list.phtml;75;105;75;118
AZN5aXtMudjsMjspMj-S;SonarQube;CODE_SMELL;javascript:S3776;CRITICAL;9;brain-overload;app/code/Magento/Catalog/view/frontend/web/js/catalog-add-to-cart.js;92;8;92;18
AZN5aXszudjsMjspMj-H;SonarQube;CODE_SMELL;javascript:S3776;CRITICAL;18;brain-overload;app/code/Magento/Catalog/view/frontend/web/js/product/breadcrumbs.js;11;11;11;19
AZN5aXs8udjsMjspMj-J;SonarQube;CODE_SMELL;javascript:S3776;CRITICAL;10;brain-overload;app/code/Magento/Catalog/view/frontend/web/js/product/list/toolbar.js;140;8;140;17
AZN5aXsvudjsMjspMj-G;SonarQube;CODE_SMELL;javascript:S3358;MAJOR;5;confusing;app/code/Magento/Catalog/view/frontend/web/js/product/provider-compared.js;40;20;41;49
AZN5aXs4udjsMjspMj-I;SonarQube;CODE_SMELL;javascript:S3358;MAJOR;5;confusing;app/code/Magento/Catalog/view/frontend/web/js/product/provider.js;146;16;147;45
AZN5aXsnudjsMjspMj-D;SonarQube;CODE_SMELL;javascript:S3358;MAJOR;5;confusing;app/code/Magento/Catalog/view/frontend/web/js/product/storage/ids-storage-compare.js;75;24;76;53
AZN5aXsrudjsMjspMj-E;SonarQube;CODE_SMELL;javascript:S3776;CRITICAL;14;brain-overload;app/code/Magento/Catalog/view/frontend/web/js/product/storage/storage-service.js;15;12;15;20
AZN5aXsrudjsMjspMj-F;SonarQube;CODE_SMELL;javascript:S1121;MAJOR;5;cwe,suspicious;app/code/Magento/Catalog/view/frontend/web/js/product/storage/storage-service.js;213;47;213;48
AZN5aXsfudjsMjspMj-C;SonarQube;CODE_SMELL;javascript:S3358;MAJOR;5;confusing;app/code/Magento/Catalog/view/frontend/web/js/product/view/provider.js;94;20;95;49
AZN5aXtDudjsMjspMj-K;SonarQube;CODE_SMELL;javascript:S3776;CRITICAL;22;brain-overload;app/code/Magento/Catalog/view/frontend/web/js/related-products.js;82;8;82;28
AZN5aXtDudjsMjspMj-M;SonarQube;CODE_SMELL;javascript:S3358;MAJOR;5;confusing;app/code/Magento/Catalog/view/frontend/web/js/related-products.js;122;40;122;54
AZN5aXtIudjsMjspMj-O;SonarQube;CODE_SMELL;javascript:S3776;CRITICAL;22;brain-overload;app/code/Magento/Catalog/view/frontend/web/js/upsell-products.js;40;8;40;27
AZN5aXtIudjsMjspMj-Q;SonarQube;CODE_SMELL;javascript:S3358;MAJOR;5;confusing;app/code/Magento/Catalog/view/frontend/web/js/upsell-products.js;80;40;80;54
AZN5aXtQudjsMjspMj-T;SonarQube;BUG;Web:ImgWithoutAltCheck;MINOR;5;accessibility,wcag2-a;app/code/Magento/Catalog/view/frontend/web/template/product/image_with_borders.html;8;8;8;137
AZN5aXtUudjsMjspMj-U;SonarQube;BUG;Web:ImgWithoutAltCheck;MINOR;5;accessibility,wcag2-a;app/code/Magento/Catalog/view/frontend/web/template/product/image.html;6;0;6;134
AZN5aY0-udjsMjspMkR3;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/Catalog/ViewModel/Product/OptionsData.php;24;43;24;51
AZN5afpAudjsMjspMl5y;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/CatalogCustomerGraphQl/Model/Resolver/PriceTiers.php;175;12;175;21
AZN5adNRudjsMjspMlai;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/CatalogGraphQl/DataProvider/AttributeQuery.php;148;8;148;15
AZN5adNLudjsMjspMlah;SonarQube;CODE_SMELL;php:S1135;INFO;0;cwe;app/code/Magento/CatalogGraphQl/DataProvider/CategoryAttributesMapper.php;45;0;45;62
AZN5adMxudjsMjspMlag;SonarQube;CODE_SMELL;php:S107;MAJOR;20;brain-overload;app/code/Magento/CatalogGraphQl/DataProvider/Product/LayeredNavigation/Builder/Category.php;92;31;101;5
AZN5adMbudjsMjspMlaf;SonarQube;CODE_SMELL;php:S3776;CRITICAL;10;brain-overload;app/code/Magento/CatalogGraphQl/Model/AttributesJoiner.php;89;11;89;19
AZN5adLsudjsMjspMlad;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/CatalogGraphQl/Model/Category/CategoryFilter.php;74;8;74;23
AZN5adLfudjsMjspMlac;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogGraphQl/Model/Config/SortAttributeReader.php;47;29;47;50
AZN5adL8udjsMjspMlae;SonarQube;CODE_SMELL;php:S1135;INFO;0;cwe;app/code/Magento/CatalogGraphQl/Model/ProductDataProvider.php;14;0;14;47
AZN5adLOudjsMjspMlaZ;SonarQube;CODE_SMELL;php:S1142;MAJOR;20;brain-overload;app/code/Magento/CatalogGraphQl/Model/Resolver/Aggregations.php;57;20;57;27
AZN5adLOudjsMjspMlaa;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/CatalogGraphQl/Model/Resolver/Aggregations.php;74;8;74;34
AZN5adK_udjsMjspMlaY;SonarQube;CODE_SMELL;php:S1155;MINOR;2;clumsy;app/code/Magento/CatalogGraphQl/Model/Resolver/Cache/Product/MediaGallery/ProductModelDehydrator.php;46;12;46;37
AZN5adKcudjsMjspMlaT;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/CatalogGraphQl/Model/Resolver/Category/CategoryHtmlAttribute.php;52;8;52;22
AZN5adKoudjsMjspMlaV;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/CatalogGraphQl/Model/Resolver/Category/Products.php;84;8;84;13
AZN5adKuudjsMjspMlaW;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/CatalogGraphQl/Model/Resolver/Category/ProductsCount.php;72;8;72;13
AZN5adKhudjsMjspMlaU;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/CatalogGraphQl/Model/Resolver/Category/SortFields.php;56;8;56;13
AZN5adLXudjsMjspMlab;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/CatalogGraphQl/Model/Resolver/CategoryList.php;120;8;120;23
AZN5adK5udjsMjspMlaX;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogGraphQl/Model/Resolver/Product.php;48;28;48;48
AZN5adJoudjsMjspMlaO;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/CatalogGraphQl/Model/Resolver/Product/EntityIdToId.php;55;8;55;18
AZN5adJ4udjsMjspMlaP;SonarQube;CODE_SMELL;php:S1142;MAJOR;20;brain-overload;app/code/Magento/CatalogGraphQl/Model/Resolver/Product/MediaGallery/ChangeDetector.php;34;20;34;29
AZN5adKDudjsMjspMlaQ;SonarQube;CODE_SMELL;php:S3776;CRITICAL;11;brain-overload;app/code/Magento/CatalogGraphQl/Model/Resolver/Product/Options.php;54;11;54;19
AZN5adKJudjsMjspMlaR;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/CatalogGraphQl/Model/Resolver/Product/Price.php;76;8;76;15
AZN5adKOudjsMjspMlaS;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/CatalogGraphQl/Model/Resolver/Product/ProductCategories.php;92;8;92;18
AZN5adJUudjsMjspMlaN;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogGraphQl/Model/Resolver/Products/DataProvider/CategoryTree.php;87;89;87;97
AZN5adI6udjsMjspMlaK;SonarQube;CODE_SMELL;php:S107;MAJOR;20;brain-overload;app/code/Magento/CatalogGraphQl/Model/Resolver/Products/Query/Search.php;78;31;87;5
AZN5adI6udjsMjspMlaM;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/CatalogGraphQl/Model/Resolver/Products/Query/Search.php;137;8;137;20
AZN5adI6udjsMjspMlaL;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/CatalogGraphQl/Model/Resolver/Products/Query/Search.php;169;8;169;23
AZN5adOFudjsMjspMlaq;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogGraphQl/Plugin/AvailableProductsFilter.php;44;35;44;43
AZN5adOFudjsMjspMlar;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogGraphQl/Plugin/AvailableProductsFilter.php;46;8;46;12
AZN5adOFudjsMjspMlas;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogGraphQl/Plugin/AvailableProductsFilter.php;47;8;47;17
AZN5adOFudjsMjspMlat;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogGraphQl/Plugin/AvailableProductsFilter.php;48;8;48;16
AZN5adOFudjsMjspMlau;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogGraphQl/Plugin/AvailableProductsFilter.php;49;8;49;20
AZN5adN-udjsMjspMlam;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogGraphQl/Plugin/DesignLoader.php;66;21;66;29
AZN5adN-udjsMjspMlan;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogGraphQl/Plugin/DesignLoader.php;67;16;67;24
AZN5adN-udjsMjspMlao;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogGraphQl/Plugin/DesignLoader.php;68;15;68;23
AZN5adN-udjsMjspMlap;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogGraphQl/Plugin/DesignLoader.php;69;14;69;25
AZN5adOMudjsMjspMlaw;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogGraphQl/Plugin/ProductAttributeSortInput.php;63;59;63;67
AZN5adOMudjsMjspMlav;SonarQube;CODE_SMELL;php:S3776;CRITICAL;10;brain-overload;app/code/Magento/CatalogGraphQl/Plugin/ProductAttributeSortInput.php;112;12;112;20
AZN5adNvudjsMjspMlak;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogGraphQl/Plugin/Search/Request/ConfigReader.php;78;50;78;58
AZN5adN2udjsMjspMlal;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogGraphQl/Plugin/Search/RequestBuilderPlugin.php;32;37;32;45
AZN5adfMudjsMjspMlfS;SonarQube;CODE_SMELL;php:S1448;MAJOR;60;brain-overload;app/code/Magento/CatalogImportExport/Model/Export/Product.php;29;0;29;5
AZN5adfMudjsMjspMlfM;SonarQube;CODE_SMELL;php:S1192;CRITICAL;12;design;app/code/Magento/CatalogImportExport/Model/Export/Product.php;65;35;65;49
AZN5adfMudjsMjspMlfH;SonarQube;CODE_SMELL;php:S107;MAJOR;20;brain-overload;app/code/Magento/CatalogImportExport/Model/Export/Product.php;399;31;419;5
AZN5adfMudjsMjspMlfI;SonarQube;CODE_SMELL;php:S3776;CRITICAL;8;brain-overload;app/code/Magento/CatalogImportExport/Model/Export/Product.php;466;14;466;22
AZN5adfMudjsMjspMlfN;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/CatalogImportExport/Model/Export/Product.php;599;16;599;36
AZN5adfMudjsMjspMlfO;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/CatalogImportExport/Model/Export/Product.php;600;16;600;33
AZN5adfMudjsMjspMlfR;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/CatalogImportExport/Model/Export/Product.php;782;40;782;58
AZN5adfMudjsMjspMlfJ;SonarQube;CODE_SMELL;php:S3776;CRITICAL;50;brain-overload;app/code/Magento/CatalogImportExport/Model/Export/Product.php;1042;14;1042;22
AZN5adfMudjsMjspMlfK;SonarQube;CODE_SMELL;php:S3776;CRITICAL;59;brain-overload;app/code/Magento/CatalogImportExport/Model/Export/Product.php;1273;12;1273;20
AZN5adfMudjsMjspMlfP;SonarQube;CODE_SMELL;php:S1125;MINOR;5;clumsy;app/code/Magento/CatalogImportExport/Model/Export/Product.php;1310;64;1310;68
AZN5adfMudjsMjspMlfT;SonarQube;CODE_SMELL;php:S1066;MAJOR;5;clumsy;app/code/Magento/CatalogImportExport/Model/Export/Product.php;1351;24;1351;26
AZN5adfMudjsMjspMlfQ;SonarQube;CODE_SMELL;php:S1125;MINOR;5;clumsy;app/code/Magento/CatalogImportExport/Model/Export/Product.php;1351;64;1351;68
AZN5adfMudjsMjspMlfL;SonarQube;CODE_SMELL;php:S3776;CRITICAL;24;brain-overload;app/code/Magento/CatalogImportExport/Model/Export/Product.php;1508;14;1508;22
AZN5adfMudjsMjspMlfU;SonarQube;BUG;php:S4143;MAJOR;5;suspicious;app/code/Magento/CatalogImportExport/Model/Export/Product.php;1556;24;1556;63
AZN5adevudjsMjspMlfE;SonarQube;CODE_SMELL;php:S1301;MINOR;5;bad-practice;app/code/Magento/CatalogImportExport/Model/Export/Product/StockStatusFilter.php;47;8;47;14
AZN5adevudjsMjspMlfF;SonarQube;CODE_SMELL;php:S131;CRITICAL;5;cwe;app/code/Magento/CatalogImportExport/Model/Export/Product/StockStatusFilter.php;47;8;47;14
AZN5adg0udjsMjspMlgZ;SonarQube;CODE_SMELL;php:S1448;MAJOR;60;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product.php;53;0;53;5
AZN5adg0udjsMjspMlgU;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/CatalogImportExport/Model/Import/Product.php;339;8;339;28
AZN5adg0udjsMjspMlgV;SonarQube;CODE_SMELL;php:S1192;CRITICAL;10;design;app/code/Magento/CatalogImportExport/Model/Import/Product.php;393;8;393;29
AZN5adg0udjsMjspMlgW;SonarQube;CODE_SMELL;php:S1192;CRITICAL;10;design;app/code/Magento/CatalogImportExport/Model/Import/Product.php;394;8;394;36
AZN5adg0udjsMjspMlgJ;SonarQube;CODE_SMELL;php:S107;MAJOR;20;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product.php;844;31;895;5
AZN5adg0udjsMjspMlgN;SonarQube;CODE_SMELL;php:S3776;CRITICAL;7;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product.php;1357;14;1357;22
AZN5adg0udjsMjspMlgI;SonarQube;CODE_SMELL;php:S1134;MAJOR;0;cwe;app/code/Magento/CatalogImportExport/Model/Import/Product.php;1608;0;1608;34
AZN5adg0udjsMjspMlgO;SonarQube;CODE_SMELL;php:S3776;CRITICAL;23;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product.php;1619;14;1619;22
AZN5adg0udjsMjspMlgY;SonarQube;CODE_SMELL;php:S3358;MAJOR;5;confusing;app/code/Magento/CatalogImportExport/Model/Import/Product.php;1797;19;1799;24
AZN5adg0udjsMjspMlgP;SonarQube;CODE_SMELL;php:S3776;CRITICAL;51;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product.php;1877;12;1877;20
AZN5adg0udjsMjspMlgK;SonarQube;CODE_SMELL;php:S107;MAJOR;20;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product.php;1877;49;1887;5
AZN5adg0udjsMjspMlgQ;SonarQube;CODE_SMELL;php:S3776;CRITICAL;45;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product.php;2014;12;2014;20
AZN5adg0udjsMjspMlga;SonarQube;CODE_SMELL;php:S1066;MAJOR;5;clumsy;app/code/Magento/CatalogImportExport/Model/Import/Product.php;2336;16;2336;18
AZN5adg0udjsMjspMlgR;SonarQube;CODE_SMELL;php:S3776;CRITICAL;9;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product.php;2469;14;2469;22
AZN5adg0udjsMjspMlgS;SonarQube;CODE_SMELL;php:S3776;CRITICAL;32;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product.php;2678;11;2678;19
AZN5adg0udjsMjspMlgL;SonarQube;CODE_SMELL;php:S1142;MAJOR;20;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product.php;2678;20;2678;31
AZN5adg0udjsMjspMlgb;SonarQube;CODE_SMELL;php:S1066;MAJOR;5;clumsy;app/code/Magento/CatalogImportExport/Model/Import/Product.php;2691;12;2691;14
AZN5adg0udjsMjspMlgX;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/CatalogImportExport/Model/Import/Product.php;2782;16;2782;33
AZN5adg0udjsMjspMlgT;SonarQube;CODE_SMELL;php:S3776;CRITICAL;7;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product.php;2918;12;2918;20
AZN5adg0udjsMjspMlgM;SonarQube;CODE_SMELL;php:S1142;MAJOR;20;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product.php;2994;20;2994;42
AZN5adfnudjsMjspMlfv;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/CatalogImportExport/Model/Import/Product/CategoryProcessor.php;168;8;168;19
AZN5adgcudjsMjspMlgB;SonarQube;CODE_SMELL;php:S3776;CRITICAL;14;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product/LinkProcessor.php;145;12;145;20
AZN5adgcudjsMjspMlgC;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/CatalogImportExport/Model/Import/Product/LinkProcessor.php;164;12;164;25
AZN5adfgudjsMjspMlfq;SonarQube;CODE_SMELL;php:S1448;MAJOR;60;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product/Option.php;39;0;39;5
AZN5adfgudjsMjspMlfm;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/CatalogImportExport/Model/Import/Product/Option.php;48;32;48;54
AZN5adfgudjsMjspMlfW;SonarQube;CODE_SMELL;php:S107;MAJOR;20;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product/Option.php;389;31;405;5
AZN5adfgudjsMjspMlfV;SonarQube;CODE_SMELL;php:S1135;INFO;0;cwe;app/code/Magento/CatalogImportExport/Model/Import/Product/Option.php;439;0;439;101
AZN5adfgudjsMjspMlfY;SonarQube;CODE_SMELL;php:S1142;MAJOR;20;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product/Option.php;681;20;681;41
AZN5adfgudjsMjspMlfc;SonarQube;CODE_SMELL;php:S3776;CRITICAL;25;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product/Option.php;727;14;727;22
AZN5adfgudjsMjspMlfr;SonarQube;CODE_SMELL;php:S1066;MAJOR;5;clumsy;app/code/Magento/CatalogImportExport/Model/Import/Product/Option.php;734;24;734;26
AZN5adfgudjsMjspMlfd;SonarQube;CODE_SMELL;php:S3776;CRITICAL;20;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product/Option.php;761;14;761;22
AZN5adfgudjsMjspMlfe;SonarQube;CODE_SMELL;php:S3776;CRITICAL;19;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product/Option.php;797;14;797;22
AZN5adfgudjsMjspMlff;SonarQube;CODE_SMELL;php:S3776;CRITICAL;6;brain-overload;app/code/Magento/CatalogImportExport/Model/Import/Product/Option.php;830;14;830;22
